Unnamed: 0,Price,Size,Bed,Bath,Location
1080,6250000,1250.0,3,3,Mirpur
1081,6250000,1250.0,3,3,Mirpur
1082,6250000,1250.0,3,3,Mirpur
1095,5700000,1150.0,3,3,Mirpur
1096,5700000,1150.0,3,3,Mirpur
1097,5700000,1150.0,3,3,Mirpur
1101,7500000,1345.0,3,3,Mirpur
1108,6250000,1250.0,3,3,Mirpur
1109,3600000,930.0,2,2,Mirpur
1113,3676000,919.0,2,2,Mirpur
1133,4800000,1220.0,3,3,Mirpur
1136,4800000,1050.0,3,3,Mirpur
1142,5852000,1463.0,3,3,Mirpur
1177,6300000,1150.0,3,3,Mirpur
1178,6300000,1150.0,3,3,Mirpur
1179,6300000,1150.0,3,3,Mirpur
1180,4800000,1050.0,3,3,Mirpur
1181,4800000,1050.0,3,3,Mirpur
1182,5500000,1100.0,3,3,Mirpur
1183,5500000,1100.0,3,3,Mirpur
1184,5500000,1100.0,3,3,Mirpur
1191,8167000,1485.0,3,3,Mirpur
1192,8167000,1485.0,3,3,Mirpur
1193,7665000,1390.0,3,3,Mirpur
1194,7665000,1390.0,3,3,Mirpur
1195,7665000,1390.0,3,3,Mirpur
1196,7665000,1390.0,3,3,Mirpur
1197,8167000,1485.0,3,3,Mirpur
1200,6500000,1172.0,3,3,Mirpur
1205,8400000,1400.0,3,3,Mirpur
1207,6500000,1360.0,3,3,Mirpur
1208,2600000,650.0,2,2,Mirpur
1210,8500000,1750.0,3,3,Mirpur
1226,6352000,1463.0,3,3,Mirpur
1229,3876000,919.0,2,2,Mirpur
1230,4588000,1097.0,2,2,Mirpur
1231,3868000,917.0,2,2,Mirpur
1233,5600000,1150.0,3,2,Mirpur
1234,7500000,1650.0,3,3,Mirpur
1241,6352000,1463.0,3,3,Mirpur
1242,7665000,1390.0,3,3,Mirpur
1251,8167000,1485.0,3,3,Mirpur
1258,7665000,1390.0,3,3,Mirpur
1260,7665000,1390.0,3,3,Mirpur
1261,8167000,1485.0,3,3,Mirpur
1262,8167000,1485.0,3,3,Mirpur
1267,7665000,1390.0,3,3,Mirpur
1281,4500000,1150.0,3,3,Mirpur
1282,8167000,1485.0,3,3,Mirpur
1283,8167000,1485.0,3,3,Mirpur
1290,5852000,1463.0,3,3,Mirpur
1291,4388000,1097.0,3,2,Mirpur
1309,11500000,2400.0,6,5,Mirpur
1311,3668000,917.0,2,2,Mirpur
1318,4000000,1000.0,3,2,Mirpur
1319,4320000,1080.0,3,3,Mirpur
1320,4320000,1080.0,3,3,Mirpur
1323,4800000,1220.0,3,3,Mirpur
1325,5170000,1100.0,3,3,Mirpur
1327,6500000,1300.0,3,3,Mirpur
1344,2200000,650.0,2,2,Mirpur
1345,4500000,1150.0,3,3,Mirpur
1348,5500000,1100.0,3,3,Mirpur
1349,4800000,1050.0,3,3,Mirpur
1350,6300000,1150.0,3,3,Mirpur
1367,5170000,1100.0,3,3,Mirpur
1372,2200000,650.0,2,2,Mirpur
1385,5000000,1220.0,3,2,Mirpur
1386,5000000,1220.0,3,2,Mirpur
1396,4000000,1000.0,3,2,Mirpur
1397,4200000,1050.0,3,2,Mirpur
1398,4200000,1050.0,3,2,Mirpur
1399,4720000,1180.0,3,3,Mirpur
1400,4720000,1180.0,3,3,Mirpur
1401,4820000,1100.0,3,2,Mirpur
1402,4820000,1100.0,3,2,Mirpur
1421,6240000,1015.0,2,2,Mirpur
1422,6090000,1015.0,2,2,Mirpur
1424,5880000,980.0,2,2,Mirpur
1450,7300000,1480.0,3,3,Mirpur
1451,7000000,1480.0,3,3,Mirpur
1452,7000000,1480.0,3,3,Mirpur
1453,5600000,1150.0,3,2,Mirpur
1457,7000000,1480.0,3,3,Mirpur
1498,8000000,1371.0,3,3,Mirpur
1514,3800000,760.0,2,2,Mirpur
1515,3800000,760.0,2,2,Mirpur
1516,3800000,760.0,2,2,Mirpur
1517,7500000,1050.0,3,2,Mirpur
1530,5800000,1000.0,3,3,Mirpur
1618,3000000,630.0,2,2,Mirpur
1625,7375000,1250.0,3,3,Mirpur
1627,7500000,1250.0,3,3,Mirpur
1629,3500000,925.0,3,2,Mirpur
1635,3800000,760.0,2,2,Mirpur
1636,3800000,760.0,2,2,Mirpur
1637,3400000,850.0,3,2,Mirpur
1638,3400000,850.0,3,2,Mirpur
1639,7375000,1250.0,3,3,Mirpur
1640,8500000,1260.0,4,2,Mirpur
1657,3400000,850.0,3,2,Mirpur
1658,3400000,850.0,3,2,Mirpur
1659,7500000,1250.0,3,3,Mirpur
1660,6325000,1150.0,3,2,Mirpur
1675,6000000,1250.0,3,3,Mirpur
1676,4500000,1150.0,3,3,Mirpur
1682,7500000,1125.0,3,2,Mirpur
1689,5800000,1300.0,3,2,Mirpur
1694,3825000,950.0,3,2,Mirpur
1695,3825000,950.0,3,2,Mirpur
1696,4210000,1060.0,3,2,Mirpur
1697,4210000,1060.0,3,2,Mirpur
1739,10000000,1750.0,4,4,Mirpur
1748,7400000,1350.0,3,3,Mirpur
1749,5170000,1100.0,3,3,Mirpur
1761,11000000,1550.0,3,3,Mirpur
1780,6300000,1150.0,3,3,Mirpur
1793,6500000,1300.0,3,2,Mirpur
1806,6000000,1167.0,3,3,Mirpur
1832,5750000,1150.0,3,2,Mirpur
1833,5250000,1050.0,3,2,Mirpur
1834,5800000,1150.0,3,2,Mirpur
1835,5750000,1150.0,3,2,Mirpur
1837,5500000,1150.0,3,2,Mirpur
1838,5600000,1100.0,3,2,Mirpur
1839,6000000,1150.0,3,2,Mirpur
1840,5700000,1050.0,3,2,Mirpur
1841,6050000,1100.0,3,2,Mirpur
1842,6325000,1150.0,3,2,Mirpur
1843,5700000,1050.0,3,2,Mirpur
1844,6050000,1100.0,3,2,Mirpur
1845,6325000,1150.0,3,2,Mirpur
1846,5000000,1050.0,3,2,Mirpur
1863,5750000,1150.0,3,2,Mirpur
1864,5500000,1100.0,3,2,Mirpur
1865,5250000,1050.0,3,2,Mirpur
1866,5750000,1150.0,3,2,Mirpur
1867,5500000,1100.0,3,2,Mirpur
1870,5000000,1550.0,3,3,Mirpur
1871,6354000,1222.0,3,3,Mirpur
1872,6300000,1213.0,3,3,Mirpur
1873,6354000,1222.0,3,3,Mirpur
1874,6300000,1213.0,3,3,Mirpur
1888,4200000,875.0,2,2,Mirpur
1919,2500000,500.0,2,2,Mirpur
1921,7000000,1300.0,3,3,Mirpur
1924,2500000,650.0,2,2,Mirpur
1936,5700000,1267.0,3,3,Mirpur
1937,5700000,1267.0,3,3,Mirpur
1938,5700000,1267.0,3,3,Mirpur
1940,3600000,850.0,2,2,Mirpur
1941,5000000,1280.0,3,2,Mirpur
1945,5970000,1298.0,3,3,Mirpur
1946,5700000,1267.0,3,3,Mirpur
1955,7500000,1300.0,3,3,Mirpur
1956,5500000,1200.0,3,2,Mirpur
1962,5500000,1200.0,3,2,Mirpur
1967,5500000,1200.0,3,3,Mirpur
1968,7200000,1700.0,4,3,Mirpur
1998,3600000,800.0,2,2,Mirpur
2029,6500000,1400.0,3,3,Mirpur
2118,3200000,665.0,2,2,Mirpur
2119,3000000,665.0,2,2,Mirpur
2120,3000000,665.0,2,2,Mirpur
2121,5600000,1310.0,3,3,Mirpur
2191,3800000,760.0,2,2,Mirpur
2192,3800000,760.0,2,2,Mirpur
2193,3800000,760.0,2,2,Mirpur
2194,3800000,760.0,2,2,Mirpur
2195,3800000,760.0,2,2,Mirpur
2198,9712500,1675.0,4,4,Mirpur
2199,5725000,950.0,2,2,Mirpur
2201,5725000,950.0,2,2,Mirpur
2202,7000000,1350.0,3,3,Mirpur
2203,6880000,1160.0,3,3,Mirpur
2204,6880000,1160.0,3,3,Mirpur
2205,7320000,1240.0,3,3,Mirpur
2206,7320000,1240.0,3,3,Mirpur
2207,7320000,1240.0,3,3,Mirpur
2208,7320000,1240.0,3,3,Mirpur
2210,7000000,1350.0,3,3,Mirpur
2211,7000000,1350.0,3,3,Mirpur
2214,3600000,900.0,3,2,Mirpur
2215,2800000,700.0,2,2,Mirpur
2228,7800000,1450.0,3,3,Mirpur
2248,7000000,1700.0,3,3,Mirpur
2262,6500000,1350.0,3,3,Mirpur
2271,7000000,1463.0,3,3,Mirpur
2272,7000000,1463.0,3,3,Mirpur
2303,7800000,1450.0,3,3,Mirpur
2333,5000000,1200.0,3,3,Mirpur
2334,4000000,950.0,3,2,Mirpur
2335,2500000,714.0,2,2,Mirpur
2363,4200000,850.0,2,2,Mirpur
2374,4700000,1087.0,3,2,Mirpur
2377,3000000,750.0,2,2,Mirpur
2378,2800000,750.0,2,2,Mirpur
2379,3000000,750.0,2,2,Mirpur
2391,14500000,1872.0,3,4,Mirpur
2395,4500000,1230.0,3,2,Mirpur
2397,14200000,1872.0,3,3,Mirpur
2403,4800000,1050.0,3,2,Mirpur
2417,5647200,1086.0,3,3,Mirpur
2418,5720000,1100.0,3,3,Mirpur
2438,6000000,1320.0,4,3,Mirpur
2445,6700000,1070.0,3,3,Mirpur
2449,5000000,1200.0,3,3,Mirpur
2454,7000000,1320.0,3,3,Mirpur
2460,4000000,1300.0,3,3,Mirpur
2461,5500000,1100.0,3,3,Mirpur
2462,5500000,1100.0,3,3,Mirpur
2471,8000000,1450.0,3,3,Mirpur
2475,4500000,1230.0,3,3,Mirpur
2476,4500000,1230.0,3,3,Mirpur
2477,4500000,1230.0,3,3,Mirpur
2478,4500000,1230.0,3,3,Mirpur
2479,3000000,615.0,2,2,Mirpur
2480,4500000,1230.0,3,3,Mirpur
2486,3300000,950.0,2,2,Mirpur
2487,3300000,950.0,2,2,Mirpur
2489,3000000,615.0,2,2,Mirpur
2493,5500000,1150.0,3,2,Mirpur
2495,6500000,1300.0,3,3,Mirpur
2497,6500000,1300.0,3,3,Mirpur
2498,6500000,1300.0,3,3,Mirpur
2499,6500000,1300.0,3,3,Mirpur
2500,4950000,1100.0,3,2,Mirpur
2501,4950000,1100.0,3,2,Mirpur
2503,4950000,1100.0,3,2,Mirpur
2506,5000000,1150.0,2,2,Mirpur
2530,7397500,1345.0,3,3,Mirpur
2531,6462500,1175.0,3,2,Mirpur
2554,4200000,1050.0,3,3,Mirpur
2555,4200000,1050.0,3,3,Mirpur
2556,4200000,1050.0,3,3,Mirpur
2568,4200000,1050.0,3,3,Mirpur
2569,4200000,1050.0,3,3,Mirpur
2596,4200000,1050.0,3,3,Mirpur
2617,4200000,1050.0,3,3,Mirpur
2669,6700000,1200.0,3,3,Mirpur
2672,6500000,1150.0,3,3,Mirpur
2674,6750000,1350.0,3,3,Mirpur
2675,6250000,1250.0,3,3,Mirpur
2679,5500000,1050.0,3,2,Mirpur
2680,5725000,950.0,2,2,Mirpur
2681,5725000,950.0,2,2,Mirpur
2682,6880000,1160.0,3,3,Mirpur
2683,6880000,1160.0,3,3,Mirpur
2690,7000000,1420.0,3,3,Mirpur
2692,6000000,1440.0,4,3,Mirpur
2693,6000000,1440.0,3,3,Mirpur
2705,4500000,1080.0,3,2,Mirpur
2707,2250000,650.0,2,2,Mirpur
2712,6075000,1350.0,3,3,Mirpur
2713,6075000,1350.0,3,3,Mirpur
2714,6075000,1350.0,3,3,Mirpur
2736,6075000,1350.0,3,3,Mirpur
2745,4000000,760.0,2,2,Mirpur
2786,3500000,650.0,2,2,Mirpur
2787,3000000,714.0,2,2,Mirpur
2793,6000000,1050.0,3,2,Mirpur
2815,8459000,1137.0,3,3,Mirpur
2820,8438000,1134.0,3,3,Mirpur
2836,2700000,700.0,2,2,Mirpur
2852,11200000,1720.0,3,3,Mirpur
2854,8637500,1425.0,3,3,Mirpur
2855,8637500,1425.0,3,3,Mirpur
2856,3000000,650.0,2,2,Mirpur
2867,5000000,1083.0,2,3,Mirpur
2888,6700000,1300.0,3,3,Mirpur
2889,6800000,1300.0,3,3,Mirpur
2890,6100000,1300.0,3,3,Mirpur
2894,6100000,1300.0,3,3,Mirpur
2912,7900000,1300.0,3,3,Mirpur
2913,7900000,1300.0,3,3,Mirpur
2914,7900000,1300.0,3,3,Mirpur
2916,7900000,1300.0,3,3,Mirpur
2917,7900000,1300.0,3,3,Mirpur
2918,7900000,1300.0,3,3,Mirpur
2920,7900000,1300.0,3,3,Mirpur
2922,4500000,1050.0,3,3,Mirpur
2930,4000000,1120.0,3,2,Mirpur
2944,4300000,1100.0,3,2,Mirpur
2945,4300000,1100.0,3,2,Mirpur
2946,4000000,1000.0,3,2,Mirpur
2947,4300000,1100.0,3,2,Mirpur
2978,6300000,1575.0,4,4,Mirpur
2979,6300000,1575.0,4,4,Mirpur
2980,4000000,875.0,2,2,Mirpur
2981,4000000,875.0,2,2,Mirpur
2992,5500000,1398.0,3,3,Mirpur
2993,6300000,1575.0,4,4,Mirpur
2994,4000000,920.0,2,2,Mirpur
2999,4000000,920.0,2,2,Mirpur
3004,11500000,1554.0,3,3,Mirpur
3009,11500000,1554.0,3,3,Mirpur
3010,11500000,1554.0,3,3,Mirpur
3011,11500000,1554.0,3,3,Mirpur
3012,11500000,1554.0,3,3,Mirpur
3013,11500000,1554.0,3,3,Mirpur
3015,11500000,1554.0,3,3,Mirpur
3022,6500000,944.0,3,2,Mirpur
3027,3500000,1000.0,3,3,Mirpur
3031,11500000,1554.0,3,3,Mirpur
3032,11500000,1554.0,3,3,Mirpur
3033,11500000,1554.0,3,3,Mirpur
3034,11500000,1554.0,3,3,Mirpur
3035,4730000,1075.0,3,2,Mirpur
3036,11500000,1554.0,3,3,Mirpur
3058,8000000,1450.0,3,3,Mirpur
3059,5000000,950.0,2,2,Mirpur
3080,8125000,1350.0,3,3,Mirpur
3081,8400000,1400.0,3,3,Mirpur
3082,8125000,1350.0,3,3,Mirpur
3083,8125000,1350.0,3,3,Mirpur
3084,8400000,1400.0,3,3,Mirpur
3085,8400000,1400.0,3,3,Mirpur
3086,8125000,1350.0,3,3,Mirpur
3087,8675000,1450.0,3,3,Mirpur
3088,7932500,1315.0,3,3,Mirpur
3089,8537500,1425.0,3,3,Mirpur
3090,8537500,1425.0,3,3,Mirpur
3091,8950000,1500.0,3,3,Mirpur
3092,8950000,1500.0,3,3,Mirpur
3093,8400000,1400.0,3,3,Mirpur
3094,7795000,1290.0,3,3,Mirpur
3095,8125000,1350.0,3,3,Mirpur
3096,8537500,1425.0,3,3,Mirpur
3097,8400000,1400.0,3,3,Mirpur
3098,7795000,1290.0,3,3,Mirpur
3099,8950000,1500.0,3,3,Mirpur
3100,8537500,1425.0,3,3,Mirpur
3101,8125000,1350.0,3,3,Mirpur
3102,8675000,1450.0,3,3,Mirpur
3103,7932500,1315.0,3,3,Mirpur
3104,8400000,1400.0,3,3,Mirpur
3105,7932500,1315.0,3,3,Mirpur
3106,8950000,1500.0,3,3,Mirpur
3107,7795000,1290.0,3,3,Mirpur
3108,8400000,1400.0,3,3,Mirpur
3109,8675000,1450.0,3,3,Mirpur
3110,7932500,1315.0,3,3,Mirpur
3112,3000000,650.0,2,2,Mirpur
3113,3500000,650.0,2,2,Mirpur
3116,7500000,1266.0,3,3,Mirpur
3117,7500000,1266.0,3,3,Mirpur
3124,8125000,1350.0,3,3,Mirpur
3125,8675000,1450.0,3,3,Mirpur
3126,8125000,1350.0,3,3,Mirpur
3127,8400000,1400.0,3,3,Mirpur
3128,7795000,1290.0,3,3,Mirpur
3147,3200000,666.0,2,2,Mirpur
3174,5500000,1206.0,3,3,Mirpur
3181,4500000,1085.0,3,2,Mirpur
3188,4500000,975.0,3,2,Mirpur
3189,4500000,975.0,3,3,Mirpur
3191,5000000,1000.0,3,2,Mirpur
3211,7000000,1450.0,3,3,Mirpur
3215,7000000,1450.0,3,3,Mirpur
3217,7000000,1450.0,3,3,Mirpur
3218,7000000,1450.0,3,3,Mirpur
3232,5500000,1185.0,3,2,Mirpur
3238,8500000,1350.0,3,3,Mirpur
3244,6000000,1200.0,3,3,Mirpur
3245,2700000,600.0,2,2,Mirpur
3258,5500000,1185.0,3,2,Mirpur
3261,5500000,1300.0,4,4,Mirpur
3262,2500000,650.0,2,2,Mirpur
3263,2700000,650.0,2,2,Mirpur
3269,7500000,1343.0,3,3,Mirpur
3275,11425000,1600.0,4,4,Mirpur
3276,11425000,1600.0,4,4,Mirpur
3277,11425000,1600.0,4,4,Mirpur
3278,9410000,1340.0,3,3,Mirpur
3279,9410000,1340.0,3,3,Mirpur
3280,9410000,1340.0,3,3,Mirpur
3281,9475000,1350.0,3,3,Mirpur
3282,9475000,1350.0,3,3,Mirpur
3283,9475000,1350.0,3,3,Mirpur
3332,7900000,1550.0,3,3,Mirpur
3340,4000000,750.0,2,2,Mirpur
3341,7500000,1510.0,4,4,Mirpur
3357,4412000,1103.0,3,3,Mirpur
3375,6400000,1300.0,3,3,Mirpur
3384,6500000,1242.0,3,3,Mirpur
3385,7000000,1500.0,3,3,Mirpur
3386,4500000,1000.0,3,2,Mirpur
3390,6500000,1150.0,3,2,Mirpur
3418,14000000,2490.0,4,4,Mirpur
3443,9500000,1480.0,3,3,Mirpur
3444,9500000,1480.0,3,3,Mirpur
3445,8880000,1480.0,3,3,Mirpur
3446,9000000,1480.0,3,3,Mirpur
3447,9500000,1480.0,3,3,Mirpur
3448,9500000,1480.0,3,3,Mirpur
3457,8750000,1250.0,3,2,Mirpur
3458,5000000,1250.0,3,3,Mirpur
3462,3600000,850.0,3,2,Mirpur
3463,3600000,850.0,3,2,Mirpur
3464,6000000,1600.0,3,3,Mirpur
3466,3600000,1000.0,3,2,Mirpur
3511,6500000,1180.0,3,3,Mirpur
3512,6500000,1180.0,3,3,Mirpur
3513,9000000,1500.0,3,4,Mirpur
3531,6200000,1140.0,3,2,Mirpur
3532,6200000,1140.0,3,2,Mirpur
3533,6200000,1140.0,3,2,Mirpur
3578,5800000,1140.0,3,2,Mirpur
3580,3000000,650.0,2,2,Mirpur
3581,3000000,650.0,2,2,Mirpur
3582,3200000,650.0,2,2,Mirpur
3672,5850000,1300.0,3,3,Mirpur
3673,6750000,1500.0,3,3,Mirpur
3674,6300000,1400.0,3,3,Mirpur
3675,6850000,1500.0,3,3,Mirpur
3676,5850000,1300.0,3,3,Mirpur
3677,6300000,1400.0,3,3,Mirpur
3678,6300000,1400.0,3,3,Mirpur
3679,5850000,1300.0,3,3,Mirpur
3680,6750000,1500.0,3,3,Mirpur
3681,6300000,1400.0,3,3,Mirpur
3682,7500000,1350.0,3,3,Mirpur
3683,7500000,1350.0,3,3,Mirpur
3684,7900000,1350.0,3,3,Mirpur
3685,7900000,1350.0,3,3,Mirpur
3686,7900000,1350.0,3,3,Mirpur
3687,7250000,1350.0,3,3,Mirpur
3731,4900000,1170.0,3,3,Mirpur
3743,6800000,1250.0,3,3,Mirpur
3748,6000000,1340.0,3,3,Mirpur
3749,4200000,1080.0,3,3,Mirpur
3750,2500000,650.0,2,2,Mirpur
3759,2500000,650.0,2,2,Mirpur
3776,5300000,1390.0,3,3,Mirpur
3787,5000000,850.0,3,2,Mirpur
3791,8000000,1350.0,3,3,Mirpur
3825,7500000,1250.0,3,3,Mirpur
3833,22200000,3100.0,4,5,Mirpur
3838,6000000,1275.0,3,4,Mirpur
3847,2600000,650.0,2,2,Mirpur
3856,5500000,1050.0,3,2,Mirpur
3880,5500000,1100.0,2,2,Mirpur
3890,2700000,650.0,2,2,Mirpur
3894,22200000,3100.0,4,5,Mirpur
3896,3000000,626.0,2,2,Mirpur
3897,3200000,626.0,2,2,Mirpur
3899,4500000,1110.0,3,2,Mirpur
3900,1800000,650.0,2,2,Mirpur
3905,8088000,1440.0,3,3,Mirpur
3906,2300000,650.0,2,2,Mirpur
3907,4600000,1300.0,4,4,Mirpur
3910,10500000,1553.0,3,3,Mirpur
3911,12500000,1872.0,3,4,Mirpur
3938,3200000,900.0,2,2,Mirpur
3945,3200000,650.0,2,2,Mirpur
3951,11500000,1550.0,3,3,Mirpur
3952,11500000,1550.0,3,3,Mirpur
3975,3600000,1000.0,3,2,Mirpur
3979,7000000,1400.0,3,3,Mirpur
3981,9500000,1325.0,3,3,Mirpur
3984,12000000,2000.0,4,4,Mirpur
3996,3700000,650.0,2,2,Mirpur
3999,3500000,650.0,2,2,Mirpur
4001,4830000,1150.0,3,2,Mirpur
4002,7000000,1300.0,3,3,Mirpur
4003,7000000,1300.0,3,3,Mirpur
4004,7000000,1300.0,3,3,Mirpur
4032,6500000,1285.0,3,2,Mirpur
4033,6500000,1285.0,3,2,Mirpur
4034,6500000,1285.0,3,2,Mirpur
4040,7000000,1300.0,3,3,Mirpur
4041,7000000,1300.0,3,3,Mirpur
4042,7000000,1300.0,3,3,Mirpur
4045,7000000,1450.0,3,3,Mirpur
4052,8637500,1425.0,3,3,Mirpur
4053,8637500,1425.0,3,3,Mirpur
4054,8637500,1425.0,3,3,Mirpur
4055,8637500,1425.0,3,3,Mirpur
4056,8637500,1425.0,3,3,Mirpur
4057,8637500,1425.0,3,3,Mirpur
4063,4508000,980.0,2,2,Mirpur
4065,2500000,620.0,2,2,Mirpur
4067,2800000,600.0,2,2,Mirpur
4068,5800000,1300.0,4,4,Mirpur
4077,3200000,700.0,2,2,Mirpur
4081,4830000,1150.0,3,2,Mirpur
4087,2500000,650.0,2,2,Mirpur
4100,6400000,1250.0,3,3,Mirpur
4130,3000000,700.0,2,2,Mirpur
4131,3000000,700.0,2,2,Mirpur
4132,3000000,700.0,2,2,Mirpur
4133,2000000,450.0,1,1,Mirpur
4134,2000000,450.0,1,1,Mirpur
4140,3000000,700.0,2,2,Mirpur
4141,3000000,700.0,2,2,Mirpur
4142,2000000,450.0,1,1,Mirpur
4143,3000000,700.0,2,2,Mirpur
4144,2000000,450.0,1,1,Mirpur
4145,2000000,450.0,1,1,Mirpur
4148,3000000,700.0,2,2,Mirpur
4149,3000000,700.0,2,2,Mirpur
4150,3800000,830.0,2,2,Mirpur
4166,8800000,1465.0,3,3,Mirpur
4167,7000000,1220.0,3,3,Mirpur
4172,8800000,1465.0,3,3,Mirpur
4173,9200000,1560.0,3,3,Mirpur
4174,8800000,1465.0,3,3,Mirpur
4175,8800000,1465.0,3,3,Mirpur
4177,14300000,2600.0,4,4,Mirpur
4178,3500000,650.0,2,2,Mirpur
4179,7150000,1300.0,2,2,Mirpur
4180,6500000,1320.0,3,3,Mirpur
4181,4200000,1080.0,3,3,Mirpur
4187,4600000,950.0,3,2,Mirpur
4188,4000000,650.0,2,2,Mirpur
4189,2800000,600.0,1,1,Mirpur
4196,6750000,1350.0,3,3,Mirpur
4198,8250000,1500.0,3,3,Mirpur
4215,5750000,1150.0,3,3,Mirpur
4234,4000000,1020.0,3,2,Mirpur
4237,4500000,1000.0,3,2,Mirpur
4238,4500000,1000.0,3,3,Mirpur
4260,4000000,950.0,3,2,Mirpur
4274,5000000,1100.0,3,2,Mirpur
4275,5500000,1285.0,3,3,Mirpur
4285,8200000,1250.0,3,3,Mirpur
4288,11500000,2000.0,3,3,Mirpur
4300,10871000,1553.0,3,3,Mirpur
4301,8500000,1470.0,3,4,Mirpur
4303,13104000,1872.0,3,4,Mirpur
4323,6000000,1100.0,3,3,Mirpur
4328,7200000,1275.0,3,3,Mirpur
4329,4700000,900.0,3,2,Mirpur
4330,4500000,900.0,3,2,Mirpur
4394,3800000,798.0,2,2,Mirpur
4406,11000000,1553.0,3,4,Mirpur
4407,8700000,1553.0,3,4,Mirpur
4408,12500000,1872.0,3,4,Mirpur
4431,4500000,1150.0,3,2,Mirpur
4499,3000000,650.0,2,2,Mirpur
4523,4900000,975.0,3,2,Mirpur
4524,4600000,975.0,3,2,Mirpur
4528,2500000,650.0,2,2,Mirpur
4529,5800000,1300.0,4,4,Mirpur
4630,3800000,850.0,2,2,Mirpur
4637,3500000,850.0,2,2,Mirpur
4639,6500000,1350.0,3,3,Mirpur
4640,6500000,1350.0,3,3,Mirpur
4641,6500000,1350.0,3,3,Mirpur
4645,7500000,1750.0,5,4,Mirpur
4654,15500000,2000.0,3,3,Mirpur
4655,5000000,1100.0,3,3,Mirpur
4660,6500000,1350.0,3,3,Mirpur
4661,6500000,1350.0,3,3,Mirpur
4662,6500000,1350.0,3,3,Mirpur
4682,4950000,1100.0,3,2,Mirpur
4683,4950000,1100.0,3,2,Mirpur
4684,4950000,1100.0,3,2,Mirpur
4685,4950000,1100.0,3,2,Mirpur
4686,4950000,1100.0,3,2,Mirpur
4687,4950000,1100.0,3,2,Mirpur
4688,4950000,1100.0,3,2,Mirpur
4689,4950000,1100.0,3,2,Mirpur
4690,4950000,1100.0,3,2,Mirpur
4691,4950000,1100.0,3,2,Mirpur
4692,4950000,1100.0,3,2,Mirpur
4693,4950000,1100.0,3,2,Mirpur
4694,4950000,1100.0,3,2,Mirpur
4695,4950000,1100.0,3,2,Mirpur
4696,4950000,1100.0,3,2,Mirpur
4697,4950000,1100.0,3,2,Mirpur
4698,4950000,1100.0,3,2,Mirpur
4699,4950000,1100.0,3,2,Mirpur
4700,4950000,1100.0,3,2,Mirpur
4701,4950000,1100.0,3,2,Mirpur
4702,4950000,1100.0,3,2,Mirpur
4703,4950000,1100.0,3,2,Mirpur
10,3650000,819.0,2,2,Mirpur
11,6700000,1300.0,3,3,Mirpur
19,7500000,1320.0,3,3,Mirpur
29,6800000,1660.0,3,3,Mirpur
30,5200000,1075.0,3,2,Mirpur
41,3000000,550.0,2,2,Mirpur
51,3000000,550.0,2,2,Mirpur
74,6548000,1412.0,3,3,Mirpur
79,4700000,1000.0,3,3,Mirpur
120,6700000,1220.0,3,3,Mirpur
171,4350000,900.0,2,2,Mirpur
181,6000000,1050.0,2,2,Mirpur
192,8000000,1350.0,3,3,Mirpur
195,6000000,1200.0,3,3,Mirpur
199,4800000,850.0,2,2,Mirpur
201,6000000,1200.0,3,3,Mirpur
205,6000000,1200.0,3,3,Mirpur
210,7400000,1230.0,3,3,Mirpur
211,7500000,1250.0,3,3,Mirpur
216,6000000,1200.0,3,3,Mirpur
231,7400000,1230.0,3,3,Mirpur
243,7500000,1250.0,3,3,Mirpur
244,7500000,1250.0,3,3,Mirpur
248,7400000,1230.0,3,3,Mirpur
249,7400000,1230.0,3,3,Mirpur
250,7400000,1230.0,3,3,Mirpur
253,10000000,1500.0,3,3,Mirpur
257,7500000,1250.0,3,3,Mirpur
261,4000000,754.0,2,2,Mirpur
267,4200000,800.0,2,2,Mirpur
268,4300000,950.0,2,2,Mirpur
273,4700000,800.0,3,2,Mirpur
274,4700000,800.0,3,2,Mirpur
282,10500000,1553.0,3,3,Mirpur
287,5000000,1220.0,3,2,Mirpur
294,3500000,650.0,2,2,Mirpur
299,5600000,1175.0,3,2,Mirpur
308,3500000,650.0,2,2,Mirpur
309,2600000,650.0,2,2,Mirpur
315,10500000,1553.0,3,3,Mirpur
321,3500000,650.0,2,2,Mirpur
346,3200000,800.0,2,2,Mirpur
347,3500000,800.0,2,2,Mirpur
359,5400000,1015.0,3,2,Mirpur
376,5200000,1100.0,3,2,Mirpur
377,5500000,1100.0,3,2,Mirpur
380,3000000,650.0,2,2,Mirpur
381,3000000,650.0,2,2,Mirpur
382,3000000,650.0,2,2,Mirpur
383,3000000,650.0,2,2,Mirpur
384,5300000,950.0,3,2,Mirpur
385,4500000,920.0,3,2,Mirpur
386,4500000,920.0,3,2,Mirpur
387,4500000,920.0,3,2,Mirpur
389,5500000,1100.0,3,2,Mirpur
393,5500000,1100.0,3,2,Mirpur
408,3700000,850.0,2,2,Mirpur
410,6000000,1200.0,3,3,Mirpur
415,6000000,1145.0,3,2,Mirpur
438,3000000,650.0,2,2,Mirpur
439,4900000,935.0,3,2,Mirpur
446,3644000,650.0,2,2,Mirpur
478,7000000,1660.0,3,3,Mirpur
503,3100000,650.0,2,2,Mirpur
507,6000000,1100.0,3,3,Mirpur
535,4600000,850.0,2,2,Mirpur
559,11000000,1553.0,3,3,Mirpur
565,5500000,1150.0,3,3,Mirpur
